ID,connection,eigenvector,closeness,betweenness,pagerank
683,0.000985222,6.77E-06,0.061048959,0.005537732,0.000375776
684,0.001970443,4.43E-05,0.064953764,0.012371222,0.000672326
685,0.001477833,5.07E-07,0.0544674,0.001970136,0.00059115
686,0.000985222,7.82E-08,0.051657887,0.000985222,0.000476461
687,0.000492611,1.19E-08,0.049121618,0,0.000276199
688,0.001477833,5.07E-07,0.054490793,0.009809179,0.000570027
689,0.000985222,7.83E-08,0.051699987,0.008832034,0.000427824
690,0.000985222,1.23E-08,0.049178739,0.007854581,0.000449973
691,0.001477833,2.05E-09,0.046889797,0.006881985,0.00069157
692,0.000985222,6.91E-11,0.042880379,0.001969472,0.000521777
693,0.000985222,3.55E-10,0.04479654,0.002952752,0.000489326
694,0.000985222,1.61E-11,0.041119754,0.000985222,0.00055897
695,0.000492611,4.21E-12,0.039496469,0,0.000312661
696,0.001477833,3.69E-10,0.044794563,0.001969958,0.000760045
697,0.000492611,6.84E-11,0.042874945,0,0.000290371
698,0.000492611,6.84E-11,0.042874945,0,0.000290371
699,0.002463054,0.00010065,0.067653136,0.00590259,0.00114719
700,0.000492611,1.49E-05,0.063368191,0,0.000269754
701,0.000492611,1.49E-05,0.063368191,0,0.000269754
702,0.000492611,1.49E-05,0.063368191,0,0.000269754
703,0.001477833,1.56E-05,0.063376104,0.001969958,0.000763466
704,0.000492611,2.32E-06,0.059600705,0,0.000289228
705,0.000492611,2.32E-06,0.059600705,0,0.000289228
706,0.002463054,7.06E-05,0.064742465,0.006278259,0.001011754
707,0.001477833,1.10E-05,0.060818503,0.002953723,0.00069988
708,0.000985222,5.39E-05,0.064717697,0.00061983,0.000400862
709,0.000985222,1.68E-06,0.057336534,0.000985222,0.000524777
710,0.000492611,2.50E-07,0.054228776,0,0.000296744
711,0.000492611,1.05E-05,0.060807572,0,0.000245648
712,0.001970443,0.000237014,0.069075813,0.005152038,0.000777476
713,0.000492611,3.52E-05,0.064614699,0,0.0002393
714,0.000492611,1.64E-06,0.057333296,0,0.00027236
715,0.000492611,1.05E-05,0.060807572,0,0.000245648
716,0.000492611,3.06E-05,0.064102564,0,0.000229745
717,0.000492611,4.56E-05,0.063670295,0,0.000219265
718,0.001970443,0.000206202,0.06849084,0.005811003,0.000732668
719,0.000985222,7.62E-05,0.064151182,6.71E-05,0.000375155
720,0.002463054,0.001210785,0.072890485,0.008572868,0.00078151
721,0.001970443,0.000306902,0.067997588,0.001562556,0.000683652
722,0.002955665,0.000733772,0.072562196,0.00887614,0.000929505
723,0.001477833,0.00040617,0.067995311,1.39E-05,0.000473874
724,0.001970443,0.000790247,0.072861706,0.002175024,0.000639309
725,0.000985222,0.000128461,0.067671178,0,0.000358972
726,0.001477833,0.000131099,0.067684716,0.005896763,0.000541619
727,0.001477833,2.04E-05,0.063415701,0.004918339,0.000648015
728,0.000492611,3.03E-06,0.059635723,0,0.00025742
729,0.000985222,3.10E-06,0.059646236,0.002952752,0.000474638
730,0.000985222,4.72E-07,0.056296625,0.001969472,0.000511257
731,0.000985222,7.20E-08,0.053300425,0.000985222,0.000554025
732,0.000492611,1.08E-08,0.050604512,0,0.000309448
733,0.000985222,0.000125376,0.068456195,0.001013472,0.000379715
734,0.001970443,0.004055788,0.078155078,0.015039893,0.000647582
735,0.001477833,0.003177813,0.0777897,0.013864134,0.000472965
736,0.000985222,7.34E-06,0.066585758,0,0.000423692
737,0.00591133,4.06E-05,0.07132818,0.014890669,0.002375415
738,0.000985222,3.20E-05,0.07124807,0,0.000398368
739,0.000985222,6.46E-06,0.067410507,0.002604224,0.000432305
740,0.002955665,1.81E-06,0.064149155,0.00446781,0.00132346
741,0.000492611,2.87E-07,0.060283899,0,0.000263414
742,0.000492611,2.87E-07,0.060283899,0,0.000263414
743,0.000492611,2.87E-07,0.060283899,0,0.000263414
744,0.000492611,2.87E-07,0.060283899,0,0.000263414
745,0.000985222,4.17E-06,0.068214658,0.003239716,0.000428305
746,0.001477833,2.61E-05,0.072893102,0.009802179,0.000577088
747,0.001477833,4.23E-06,0.068970204,0.006076667,0.000598891
748,0.001970443,7.06E-07,0.064542795,0.003347379,0.000854563
749,0.001970443,1.57E-06,0.067417223,0.003665944,0.000827596
750,0.001477833,5.67E-06,0.071554459,0.005462043,0.000572503
751,0.000985222,8.97E-07,0.066800487,0.001046296,0.000419271
752,0.003448276,3.53E-05,0.076473912,0.023407183,0.001169096
753,0.001477833,6.76E-06,0.072614108,0.006266464,0.000508084
754,0.001477833,1.10E-06,0.067854397,0.005314018,0.000535363
755,0.000985222,2.06E-07,0.063622403,0,0.000381193
756,0.001477833,2.12E-07,0.063908828,0.00349422,0.000549501
757,0.001477833,4.01E-08,0.060669456,0.002905065,0.000570823
758,0.001477833,1.79E-08,0.058900334,0.00164072,0.000587715
759,0.000985222,5.25E-08,0.0588116,0.001404907,0.000411587
760,0.000985222,8.33E-09,0.057204047,0.000362596,0.000412437
761,0.000985222,5.20E-09,0.055628631,0.000112008,0.000415212
762,0.001477833,3.18E-05,0.074910513,0.004730931,0.000508793
763,0.001477833,5.03E-06,0.069966223,0.003811477,0.000548887
764,0.000985222,7.85E-07,0.065401592,0.00106028,0.00040535
765,0.000985222,1.04E-06,0.065729828,0.000894001,0.000374064
766,0.000985222,1.70E-07,0.061685253,0.000138294,0.000413418
767,0.000985222,3.09E-07,0.060825793,6.23E-05,0.000394263
768,0.001970443,1.80E-06,0.064754857,0.001507194,0.000679964
769,0.001970443,8.80E-06,0.067635104,0.00274324,0.00061763
770,0.001477833,9.98E-06,0.067361295,9.55E-05,0.000446583
771,0.002463054,1.24E-05,0.067111875,0.000523458,0.000690354
772,0.001477833,8.63E-06,0.066542105,6.44E-05,0.000434998
773,0.000985222,1.62E-06,0.063830456,0,0.000349659
774,0.000492611,2.39E-07,0.06316117,0,0.000250956
775,0.000492611,2.39E-07,0.06316117,0,0.000250956
776,0.000985222,1.10E-07,0.060635025,0.000985222,0.000500896
777,0.000492611,1.70E-08,0.057170215,0,0.000285245
778,0.000492611,1.07E-07,0.060631403,0,0.0002569
779,0.000985222,2.45E-07,0.063172963,0.000458615,0.000436218
780,0.000492611,5.29E-06,0.071043606,0,0.000216085
781,0.000492611,8.19E-07,0.066337701,0,0.00025913
782,0.000985222,5.42E-06,0.071048579,0.000985222,0.000436651
783,0.001970443,3.48E-05,0.070446974,0.002725872,0.000585052
784,0.001970443,9.77E-06,0.066544286,6.46E-05,0.000562021
785,0.001477833,7.50E-06,0.066587942,0.000985222,0.000639449
786,0.000492611,1.17E-06,0.062432723,0,0.000254802
787,0.000985222,6.33E-06,0.066585758,0.000985222,0.000478575
788,0.000492611,9.79E-07,0.062430803,0,0.000276501
789,0.000492611,6.17E-06,0.06658139,0,0.000242746
790,0.000492611,6.17E-06,0.06658139,0,0.000242746
791,0.000492611,6.17E-06,0.06658139,0,0.000242746
792,0.000492611,6.17E-06,0.06658139,0,0.000242746
793,0.000492611,6.17E-06,0.06658139,0,0.000242746
794,0.000985222,6.33E-06,0.066585758,0.000985222,0.000478575
795,0.000492611,9.79E-07,0.062430803,0,0.000276501
796,0.000492611,9.05E-08,0.058702756,0,0.000297263
797,0.000985222,6.04E-07,0.06236176,0.000985222,0.000523365
798,0.000985222,3.95E-06,0.066502867,0.001969472,0.000467423
799,0.001477833,2.59E-05,0.07122807,0.005335503,0.000598143
800,0.001477833,4.30E-06,0.066921606,0.00155177,0.00058263
801,0.001477833,1.48E-06,0.063277329,0.001105394,0.000601084
802,0.000492611,2.23E-07,0.059513339,0,0.000244677
803,0.000985222,1.45E-06,0.063273385,0.000120172,0.000393638
804,0.001477833,5.35E-06,0.067243036,0.001796327,0.000549391
805,0.002463054,3.29E-05,0.071794872,0.006928256,0.000804917
806,0.001477833,5.95E-06,0.067056453,0.001202507,0.000513409
807,0.001477833,5.95E-06,0.067056453,0.001202507,0.000513409
808,0.000985222,9.77E-07,0.06356662,0.000352462,0.000369957
809,0.000985222,9.77E-07,0.06356662,0.000352462,0.000369957
810,0.001970443,5.42E-07,0.06058074,0.000428328,0.000708562
811,0.000985222,8.11E-07,0.063939022,0.000414575,0.000377134
812,0.000985222,8.11E-07,0.063939022,0.000414575,0.000377134
813,0.001477833,4.86E-06,0.067904332,0.002666635,0.000538383
814,0.001477833,3.09E-05,0.072733787,0.003613088,0.000509025
815,0.001477833,3.09E-05,0.072710341,0.003104028,0.000510552
816,0.001477833,4.91E-06,0.068024931,0.00216801,0.000546037
817,0.000985222,9.73E-07,0.064011604,0.000213834,0.000385193
818,0.001477833,1.56E-06,0.063955137,0.000393945,0.000553085
819,0.000985222,9.73E-07,0.064011604,0.000213834,0.000385193
820,0.001970443,8.38E-06,0.066895143,0.002000103,0.00071391
821,0.001477833,8.15E-06,0.066833476,0.001969472,0.000562476
822,0.000985222,1.26E-06,0.062652387,0.000985222,0.000463466
823,0.000985222,8.75E-07,0.061526338,0,0.000431296
824,0.001477833,4.97E-06,0.065555771,0.001969472,0.000614499
825,0.000985222,8.75E-07,0.061526338,0,0.000431296
826,0.000492611,1.91E-07,0.058960209,0,0.000270818
827,0.001477833,9.08E-06,0.066866498,1.19E-05,0.000527254
828,0.000492611,1.77E-10,0.049055145,0,0.000309937
829,0.000985222,7.52E-10,0.051584377,0.000985222,0.000552074
830,0.000985222,3.26E-09,0.054385683,0.001969472,0.000511791
831,0.001477833,1.56E-08,0.057505453,0.003936517,0.000708564
832,0.000985222,7.96E-08,0.060997596,0.004916397,0.000437538
833,0.000492611,3.09E-09,0.054379855,0,0.000275709
834,0.001477833,4.58E-07,0.064937142,0.005896763,0.000569963
835,0.001477833,4.59E-07,0.06499952,0.005401898,0.000566558
836,0.001477833,8.54E-08,0.061379373,0.004579585,0.000635836
837,0.000492611,5.63E-09,0.055166042,0,0.000259579
838,0.001970443,2.81E-08,0.058385343,0.003600675,0.000875286
839,0.000985222,5.94E-09,0.05516904,0.000985222,0.000504633
840,0.000985222,5.47E-08,0.058792864,0.001386345,0.000435338
841,0.000492611,1.30E-09,0.052285898,0,0.000288596
842,0.000492611,1.55E-08,0.057831463,0,0.000254225
843,0.000492611,1.26E-06,0.062702703,0,0.000225595
844,0.000985222,2.12E-09,0.05224015,0.001969472,0.000488983
845,0.001477833,1.02E-08,0.055112125,0.006099413,0.000656128
846,0.000985222,5.09E-08,0.05793875,0.006754282,0.000435488
847,0.001477833,2.57E-09,0.052777994,0.002796338,0.000667257
848,0.000985222,6.08E-10,0.050135836,0.000985222,0.000510132
849,0.000985222,1.67E-09,0.052458847,0.000943579,0.000449605
850,0.000492611,1.46E-10,0.047743362,0,0.000290576
851,0.000492611,1.15E-07,0.061059977,0,0.00021875
852,0.002955665,6.38E-07,0.06502867,0.003953203,0.00102251
853,0.000492611,1.15E-07,0.061059977,0,0.00021875
854,0.001477833,3.25E-07,0.064692948,0.000643392,0.000499379
855,0.001970443,9.14E-07,0.066339869,0.003714252,0.000661568
856,0.001970443,3.40E-07,0.064695009,0.001387489,0.000659059
857,0.000985222,9.22E-08,0.060769346,9.53E-05,0.0003722
858,0.000985222,1.65E-07,0.062218408,0.000335722,0.000372702
859,0.000985222,5.06E-06,0.068460812,0.004070083,0.000348147
860,0.002463054,3.29E-05,0.072955975,0.008226458,0.000786064
861,0.001477833,6.10E-06,0.068537088,0.001262539,0.000514351
862,0.001477833,6.09E-06,0.068534774,0.000755997,0.000510738
863,0.001477833,1.75E-06,0.064758988,0.001298125,0.000571974
864,0.001477833,5.27E-06,0.068171133,0.001954776,0.000536684
865,0.001970443,3.18E-05,0.072164948,0.004357507,0.000673032
866,0.000985222,1.71E-06,0.064754857,0.000312904,0.000370467
867,0.000985222,4.96E-06,0.067558573,0.000789744,0.000396508
868,0.000985222,1.42E-06,0.063552689,0.00027859,0.000421574
869,0.000985222,4.52E-06,0.067065314,0.000645153,0.000423057
870,0.000492611,4.31E-06,0.066459322,0,0.000243556
871,0.000985222,5.07E-06,0.066461498,0,0.000423412
872,0.000985222,5.07E-06,0.066461498,0,0.000423412
873,0.003448276,2.89E-05,0.071188105,0.006324432,0.001395154
874,0.001477833,3.13E-05,0.072880017,0.003087476,0.000495414
875,0.001477833,4.96E-06,0.068196325,0.002154265,0.000544019
876,0.000985222,9.39E-07,0.064165376,0.000207851,0.000388379
877,0.001477833,1.29E-06,0.064102564,0.000379514,0.000565228
878,0.000985222,6.72E-06,0.06703431,0.001060124,0.000380165
879,0.001477833,8.63E-06,0.066926019,0.000490002,0.000552747
880,0.000985222,7.82E-06,0.066895143,0,0.000376519
881,0.000985222,9.48E-07,0.06249038,0.000985222,0.000484489
882,0.000492611,1.43E-07,0.058816712,0,0.000279766
883,0.001477833,6.18E-06,0.066649156,0.002191237,0.000609845
884,0.000985222,9.39E-07,0.064165376,0.000207851,0.000388379
885,0.000492611,4.31E-06,0.066459322,0,0.000243556
886,0.000492611,4.31E-06,0.066459322,0,0.000243556
887,0.000492611,2.65E-07,0.060822148,0,0.000236007
888,0.000492611,6.19E-10,0.050431024,0,0.000291311
889,0.000985222,2.83E-09,0.053107995,0.000985222,0.000509162
890,0.001477833,1.33E-08,0.056081996,0.002563299,0.000669596
891,0.000985222,5.16E-08,0.058553751,0.002539603,0.000438983
892,0.000492611,3.35E-09,0.0550613,0,0.000264698
893,0.001970443,1.70E-08,0.058268033,0.003230283,0.000893576
894,0.000492611,3.35E-09,0.0550613,0,0.000264698
895,0.001477833,7.33E-08,0.061316338,0.004898959,0.000648281
896,0.001477833,4.13E-07,0.065153898,0.007137282,0.0005787
897,0.001477833,3.12E-07,0.064810676,0.002132397,0.000578505
898,0.000985222,7.95E-07,0.066452796,0.000982013,0.000395593
899,0.001477833,4.98E-06,0.068581081,0.003923327,0.000560285
900,0.001477833,8.14E-07,0.066457147,0.001967234,0.00060367
901,0.001970443,3.18E-05,0.073047859,0.006089299,0.000687477
902,0.000985222,5.08E-06,0.068881273,0.001036244,0.000390862
903,0.000985222,2.25E-06,0.065262819,0.000745737,0.000400832
904,0.000985222,9.91E-06,0.068650659,0.001250814,0.000380088
905,0.003448276,6.41E-05,0.072744213,0.007411567,0.001113471
906,0.001477833,3.11E-05,0.072911429,0.002371014,0.000528435
907,0.000985222,4.77E-06,0.068198616,0.00142949,0.000396304
908,0.000985222,9.15E-07,0.064165376,0.000574355,0.000406586
909,0.001477833,1.32E-06,0.064062106,0.000446535,0.000579743
910,0.001970443,6.69E-06,0.066985646,0.003721254,0.000765597
911,0.000985222,1.03E-05,0.067818127,0.000328084,0.00036069
912,0.001477833,4.64E-06,0.063520871,7.28E-07,0.000532459
913,0.000985222,1.03E-05,0.067818127,0.000328084,0.00036069
914,0.000985222,1.03E-05,0.067818127,0.000328084,0.00036069
915,0.000985222,1.03E-06,0.062786094,0.000985222,0.000468748
916,0.000492611,1.55E-07,0.059078607,0,0.000273018
917,0.000985222,1.20E-06,0.063200498,0,0.000400869
918,0.000492611,1.24E-07,0.062317728,0,0.000245379
919,0.000985222,8.75E-07,0.064114712,0.000329296,0.000435305
920,0.000985222,1.08E-06,0.064009586,0.000201019,0.000440674
921,0.000985222,4.76E-06,0.068141385,0.00118443,0.00041057
922,0.001477833,3.11E-05,0.072848633,0.002127088,0.000534598
923,0.001477833,4.98E-06,0.06852552,0.002488578,0.000546477
924,0.000985222,7.97E-07,0.066400628,0.000616696,0.00038404
925,0.000985222,7.97E-07,0.066400628,0.000616696,0.00038404
926,0.001477833,3.25E-07,0.064761054,0.001122663,0.000548741
927,0.001477833,4.99E-07,0.065107925,0.001327867,0.00052319
928,0.001477833,4.68E-07,0.06511419,0.005634141,0.000530583
929,0.001970443,9.19E-08,0.061481616,0.00484844,0.000771104
930,0.001477833,2.95E-08,0.058477848,0.001953638,0.000595513
931,0.001477833,1.05E-08,0.055254634,0.001021024,0.000634552
932,0.000492611,1.70E-08,0.057922219,0,0.000238362
933,0.000985222,4.96E-06,0.068534774,0.00094091,0.000392741
934,0.000985222,1.50E-06,0.064730079,0.000491737,0.000406406
935,0.001970443,3.17E-05,0.072990076,0.004815818,0.000687322
936,0.000985222,5.02E-06,0.068061423,0.00086437,0.000390145
937,0.001970443,3.21E-05,0.072090628,0.004258822,0.000674582
938,0.001477833,5.23E-06,0.067502411,0.001749946,0.000559107
939,0.001477833,1.45E-06,0.063506961,0.001072014,0.000606706
940,0.001477833,4.20E-06,0.067045379,0.00144376,0.000587079
941,0.000985222,1.41E-06,0.063502987,8.68E-05,0.000397885
942,0.000492611,2.18E-07,0.059716421,0,0.000246146
943,0.000985222,2.53E-05,0.071185609,0.002318547,0.000402438
944,0.000985222,6.31E-06,0.066930432,0.000903188,0.000426841
945,0.000985222,1.70E-06,0.067267546,0.000990275,0.00038729
946,0.001477833,1.07E-05,0.069453948,0.003278959,0.000534705
947,0.000985222,1.70E-06,0.067267546,0.000990275,0.00038729
948,0.001477833,5.89E-07,0.065534607,0.001856315,0.000571395
949,0.000985222,4.44E-07,0.065851364,0.001995295,0.000396255
950,0.002955665,6.80E-05,0.074101113,0.009744182,0.000929804
951,0.001477833,1.09E-05,0.069257275,0.001700356,0.000535205
952,0.000985222,2.30E-06,0.065053677,0.000172948,0.000387571
953,0.001477833,4.47E-06,0.067908875,0.000765195,0.000572776
954,0.000985222,2.30E-06,0.065053677,0.000172948,0.000387571
955,0.000985222,2.53E-05,0.071245569,0.001493536,0.00039784
956,0.002463054,3.95E-05,0.073692235,0.005044851,0.000863533
957,0.000985222,6.08E-06,0.068878936,0.001092162,0.000395198
958,0.000985222,1.11E-06,0.064771386,0.00023727,0.000409811
959,0.001477833,1.29E-06,0.06462087,0.000417674,0.00059455
960,0.000985222,1.11E-06,0.064771386,0.00023727,0.000409811
961,0.000985222,6.08E-06,0.068878936,0.001092162,0.000395198
962,0.000985222,6.34E-06,0.067256403,0.001033075,0.000403783
963,0.000492611,5.91E-06,0.068636732,0,0.000220784
964,0.001477833,1.42E-06,0.063216243,0.001213,0.000563564
965,0.000985222,2.48E-07,0.05972872,0.000284801,0.000416868
966,0.001477833,1.59E-07,0.059625213,0.002101515,0.000648575
967,0.000985222,2.60E-08,0.056274776,0.000985222,0.000501
968,0.000492611,4.30E-09,0.053278043,0,0.000287198
969,0.000492611,1.15E-07,0.059323767,0,0.000257822
970,0.001477833,3.13E-05,0.071759341,0.005700352,0.00052021
971,0.001477833,6.32E-06,0.067707291,0.00098799,0.000511816
972,0.000492611,1.14E-08,0.0537364,0,0.000291769
973,0.000985222,4.08E-07,0.060199875,0.001969472,0.000448607
974,0.002463054,3.91E-05,0.072614108,0.006584198,0.00081281
975,0.000985222,5.17E-06,0.067298767,0.000492368,0.000383699
976,0.000985222,1.55E-06,0.063061104,2.43E-07,0.000399918
977,0.000492611,6.66E-08,0.057254061,0,0.000273085
978,0.000492611,6.66E-08,0.057254061,0,0.000273085
979,0.001970443,2.59E-06,0.064649682,0.003937002,0.00076579
980,0.001477833,7.40E-06,0.068853237,0.004085904,0.000520379
981,0.000985222,1.38E-06,0.06307874,0,0.000394982
982,0.000985222,1.38E-06,0.06307874,0,0.000394982
983,0.000985222,1.38E-06,0.06307874,0,0.000394982
984,0.002955665,1.62E-06,0.063149381,0.008840046,0.001061849
985,0.000985222,2.27E-08,0.053117722,0.000985222,0.000483288
986,0.001477833,1.14E-07,0.056092843,0.001969715,0.000607236
987,0.000985222,2.83E-07,0.059410577,0.001474191,0.000396341
988,0.001477833,3.41E-07,0.059414054,0.001477104,0.000563022
989,0.000492611,4.76E-09,0.050439795,0,0.00027926
990,0.000492611,4.62E-08,0.05607425,0,0.000264863
991,0.000985222,2.70E-07,0.059403623,0.000985222,0.00044942
992,0.000492611,5.81E-08,0.056080446,0,0.000240536
993,0.001477833,1.42E-06,0.063094424,0.001969472,0.000602722
994,0.000985222,1.39E-06,0.063090502,0,0.000399229
995,0.000985222,1.39E-06,0.063172963,0,0.000382934
996,0.001477833,7.58E-07,0.063063063,0.003824498,0.000648165
997,0.000985222,4.78E-06,0.06710522,0.004739312,0.000405307
998,0.000985222,2.25E-06,0.063714259,0,0.000361639
999,0.001477833,3.13E-05,0.072177778,0.001882216,0.000499499
1000,0.000985222,6.75E-08,0.056786394,0.000985222,0.000511998
1001,0.001477833,2.55E-06,0.064045936,0.002952752,0.000553204
1002,0.001477833,7.58E-06,0.06808425,0.002813455,0.000512504
1003,0.000985222,6.70E-08,0.05651133,0.000492368,0.000422213
1004,0.000985222,2.29E-08,0.053492846,2.43E-07,0.00043252
1005,0.000985222,6.70E-08,0.05651133,0.000492368,0.000422213
1006,0.001477833,3.90E-07,0.059890839,0.002952994,0.000579949
1007,0.001477833,2.37E-06,0.063692269,0.00393506,0.000520471
1008,0.001477833,6.60E-06,0.067680203,0.002657112,0.000501293
1009,0.002463054,3.30E-05,0.072146995,0.006427046,0.000822525
1010,0.000985222,5.17E-06,0.067298767,0.000492368,0.000383699
1011,0.000985222,4.14E-07,0.060729351,0.000985222,0.000468612
1012,0.000985222,4.14E-07,0.060729351,0.000985222,0.000468612
1013,0.001477833,3.79E-05,0.07357205,0.004998582,0.000486246
1014,0.000985222,1.38E-06,0.06307874,0,0.000394982
1015,0.000985222,1.44E-06,0.063131706,0,0.000369553
1016,0.001477833,3.32E-07,0.059410577,0.000985222,0.000588271
1017,0.000492611,3.73E-08,0.056030914,0,0.000278427
1018,0.000985222,2.29E-07,0.05935499,0.000985222,0.00048126
1019,0.000492611,4.67E-10,0.049277825,0,0.000297552
1020,0.001477833,2.19E-09,0.051830669,0.001969958,0.000783258
1021,0.000985222,1.01E-08,0.054656579,0.002952752,0.000491009
1022,0.001477833,5.29E-08,0.057805114,0.005900648,0.000678121
1023,0.000985222,1.00E-08,0.054650693,0.000985222,0.00051715
1024,0.000492611,1.96E-09,0.051820085,0,0.000292288
1025,0.000492611,4.67E-10,0.049277825,0,0.000297552
1026,0.002463054,3.42E-05,0.073356701,0.00973758,0.000898279
1027,0.000985222,5.34E-06,0.068350168,0.000492125,0.000406444
1028,0.000985222,1.62E-06,0.063987392,4.86E-07,0.000420596
1029,0.001477833,5.47E-06,0.068354771,0.001477347,0.000618229
1030,0.000492611,8.20E-07,0.063983358,0,0.00024843
1031,0.000985222,5.24E-06,0.068583398,0.002277137,0.000413551
1032,0.001477833,9.38E-07,0.064610586,0.001467414,0.000655697
1033,0.000492611,1.42E-07,0.060691222,0,0.000260326
1034,0.001477833,4.85E-06,0.067711808,0.002136223,0.000630299
1035,0.000492611,7.26E-07,0.063419663,0,0.000252886
1036,0.001477833,3.09E-05,0.071947546,0.002891756,0.000550588
1037,0.000985222,8.68E-07,0.064366796,0.000490404,0.000439356
1038,0.001477833,8.77E-11,0.046738655,0.002952752,0.000643693
1039,0.001477833,1.70E-10,0.049020792,0.004916397,0.000632495
1040,0.000985222,7.84E-11,0.046735427,0,0.000435505
1041,0.000985222,3.53E-11,0.044656606,0.001969472,0.00048437
1042,0.000985222,1.52E-11,0.042750342,0.000985222,0.000535737
1043,0.000492611,5.83E-12,0.040998505,0,0.000301865
1044,0.001477833,3.10E-05,0.071962849,0.001654017,0.000540423
1045,0.000985222,5.48E-06,0.067430659,0.000733376,0.000391531
1046,0.001970443,5.74E-06,0.067158501,0.004323484,0.000773266
1047,0.001477833,3.11E-05,0.071390892,0.004646847,0.000548411
1048,0.001970443,3.16E-05,0.071180616,0.005662807,0.000755087
1049,0.000985222,4.84E-06,0.066474556,0.003710435,0.000417761
1050,0.000492611,4.71E-06,0.066452796,0,0.000234493
1051,0.000985222,9.98E-07,0.062953545,0.000233956,0.000421559
1052,0.001970443,9.18E-07,0.062718201,0.002965482,0.000860748
1053,0.000492611,1.38E-07,0.059018491,0,0.000257123
1054,0.000985222,1.42E-07,0.059021922,0.000985222,0.000500997
1055,0.000492611,2.16E-08,0.055734014,0,0.000286357
1056,0.000492611,1.36E-07,0.059216476,0,0.000272707
1057,0.001477833,9.01E-07,0.062941833,0.001969958,0.000701979
1058,0.000492611,1.36E-07,0.059216476,0,0.000272707
1059,0.000985222,1.95E-09,0.051820085,0.001969472,0.000522193
1060,0.000985222,9.56E-09,0.054644809,0.002952752,0.000493419
1061,0.000985222,5.07E-08,0.057791949,0.00393506,0.00046456
1062,0.000492611,9.73E-11,0.046958131,0,0.000312546
1063,0.000985222,4.31E-10,0.049270649,0.000985222,0.000561283
1064,0.001477833,4.97E-07,0.06494753,0.003433961,0.000527063
1065,0.000985222,2.16E-07,0.061962029,0.002860791,0.000357174
1066,0.001477833,4.72E-07,0.064899773,0.006876158,0.000549411
1067,0.000985222,8.34E-08,0.060968284,0.005896763,0.000425373
1068,0.000985222,1.60E-08,0.057482656,0.004916397,0.000459686
1069,0.000985222,3.40E-09,0.054371116,0.00393506,0.000484174
1070,0.000985222,7.98E-10,0.051576514,0.002952752,0.000503424
1071,0.000985222,5.53E-11,0.046762341,0.000985222,0.0005649
1072,0.000492611,1.45E-11,0.044674296,0,0.000314684
1073,0.002463054,5.83E-07,0.063409758,0.00295941,0.000787855
1074,0.001477833,4.29E-07,0.062226037,0.000492368,0.00049684
1075,0.001477833,4.29E-07,0.062226037,0.000492368,0.00049684
1076,0.000985222,1.88E-07,0.058585859,1.62E-07,0.000355185
1077,0.000492611,2.56E-07,0.061198034,0,0.000211793
1078,0.000492611,2.56E-07,0.061198034,0,0.000211793
1079,0.003940887,1.36E-06,0.06518528,0.007670484,0.001297398
1080,0.000985222,2.91E-07,0.061201725,0.000354379,0.000371035
1081,0.001477833,4.20E-07,0.062226037,0.000630358,0.000505021
1082,0.000985222,1.53E-07,0.058585859,2.43E-07,0.000374384
1083,0.000985222,5.15E-06,0.068194034,0.007545919,0.000348141
1084,0.001970443,3.27E-05,0.072872169,0.010643038,0.000641464
1085,0.001477833,9.93E-06,0.06814596,0.003577297,0.000517631
1086,0.001477833,3.20E-05,0.072814663,0.002170881,0.000490847
1087,0.001477833,1.67E-06,0.064210027,0.002818254,0.000593965
1088,0.001970443,4.20E-06,0.067448583,0.006698293,0.000816323
1089,0.000985222,2.59E-07,0.06034124,0.000985222,0.000477482
1090,0.000492611,3.98E-08,0.056908974,0,0.000276739
1091,0.000492611,6.28E-07,0.063188695,0,0.000247397
1092,0.001477833,2.60E-05,0.07179995,0.009243092,0.000613077
1093,0.001477833,9.02E-07,0.064029775,0.002669144,0.000602236
1094,0.000985222,1.40E-07,0.060187381,0.001085662,0.000438808
1095,0.000985222,2.46E-08,0.05678004,0.000102868,0.000457156
1096,0.000985222,1.90E-08,0.05643435,1.46E-06,0.000463218
1097,0.000985222,9.97E-08,0.059452336,0.000882839,0.000458601
1098,0.000985222,6.44E-07,0.063198531,0.001865633,0.00044241
1099,0.001477833,6.45E-06,0.066837877,0.00502486,0.000645602
1100,0.000985222,9.89E-07,0.062656255,0.000985222,0.000501343
1101,0.000492611,1.49E-07,0.058963634,0,0.000286375
1102,0.001477833,1.75E-07,0.059018491,0.001140589,0.000694511
1103,0.000492611,2.67E-08,0.055730954,0,0.000271292
1104,0.000985222,9.93E-07,0.062683341,0.002084578,0.000454755
1105,0.000985222,1.38E-07,0.058712943,9.16E-05,0.00046723
1106,0.000985222,7.39E-07,0.061747171,0.000931775,0.000459765
1107,0.000985222,4.80E-06,0.065543071,0.001862492,0.000443111
1108,0.000985222,3.96E-06,0.0669967,0.000985222,0.000485828
1109,0.000492611,5.92E-07,0.062791921,0,0.000280392
1110,0.000985222,1.78E-08,0.055447816,0.000985222,0.00052818
1111,0.001477833,7.44E-07,0.062348352,0.004425,0.000615387
1112,0.000985222,1.15E-07,0.058697664,0.001969472,0.00047345
1113,0.000985222,4.72E-06,0.066457147,0.005394441,0.000405587
1114,0.001477833,3.09E-05,0.071145691,0.006372136,0.000554212
1115,0.001970443,3.16E-05,0.071148184,0.007358814,0.000746498
